# Searching for station nr 26730 in ghcnm.tavg.v3.qca v3.3.0.20170102
# VILNIUS                       (LITHUANIA)
# coordinates:  54.63N,   25.10E,     156.0m (prob:  173m)
# WMO station code: 26730 VILNIUS                       
# tavg [Celsius] daily mean temperature (adjusted) from GHCN-M v3.3.0.20170102
 1857   -4.4   -5.8   -0.1    5.3   10.1   16.7   17.6   17.4   12.1    7.6    0.4    0.0
 1858   -6.6   -7.9   -2.7    3.8   12.6   17.0   21.1   19.5   12.8    8.3   -4.4   -4.5
 1859   -1.8   -1.2    0.1    6.9   13.2   18.2   19.6   18.7   12.1    6.9    0.9   -6.7
 1860   -3.2   -5.5   -3.3    7.2   12.9   18.8   19.4   17.7   13.6    5.3   -1.0   -6.5
 1861  -13.9   -1.3    0.9    2.4   10.3   17.8   20.8   17.0   12.1    4.8    2.3   -2.7
 1862  -11.9  -10.6   -1.1    4.9   12.6   17.0   17.3   16.4   11.6    6.7   -2.7   -9.5
 1863   -0.5   -1.2    1.0    4.5   11.5   16.1   15.5   16.4   15.2    7.7    2.9   -1.8
 1864   -6.8   -3.2    0.8    4.1    6.1   18.5   17.2   14.4   11.2    4.3   -3.5   -7.0
 1865   -3.2  -11.0   -3.3    4.4   14.2   12.4   20.8   15.1   10.9    5.5    2.5   -2.7
 1866   -0.4   -4.1   -0.2    7.4   10.7   19.9   17.7   17.5   15.7    4.5    0.1   -3.9
 1867   -4.7   -3.9   -6.6    4.2    7.8   14.8   17.0   15.3   10.2    7.3   -2.3   -8.1
 1868   -7.7   -4.5   -0.2    6.0   11.9   16.8   19.2   19.5   12.3    7.4   -2.3   -1.8
 1869   -6.5    0.2    1.0    6.6   12.9   14.7   17.1   16.8   11.8    6.1   -0.5   -2.7
 1870   -5.4  -12.2   -3.9    5.2   10.0   13.8   17.1   15.2    9.9    5.0    2.8  -12.0
 1871   -8.6  -12.7    0.3    2.7    7.8   16.1   17.9   16.0    9.1    2.2   -1.1   -5.7
 1872   -3.8   -7.2   -0.6    7.3   16.3   17.2   16.9   15.9   12.0    8.1    3.5   -2.9
 1873   -1.5   -5.7    0.8    3.5    9.9   16.1   18.3   16.0   11.9    7.2    2.1   -0.4
 1874   -2.9   -3.8   -2.0    5.2    7.4   15.1   17.4   15.2   13.0    8.5   -0.3   -3.5
 1875   -7.4   -8.5   -6.6    1.2   11.2   18.1   18.5   17.1    9.9    2.1   -2.8  -11.4
 1876   -9.4   -3.8    1.7    7.6    6.7   18.6   14.4   16.3   11.6    5.4   -4.6  -11.8
 1877   -5.3   -5.2   -5.2    2.8    9.8   15.6   17.5   15.1    8.5    4.5    3.7   -4.4
 1878   -5.7   -2.8   -1.8    6.7    9.9   16.1   14.4   16.1   12.8    8.6    2.9   -2.0
 1879   -8.6   -2.6   -3.5    5.3   11.5   16.5   15.0   15.2   12.7    5.3   -1.7   -7.6
 1880   -7.2   -5.7   -2.6    5.8   11.1   15.8   17.6   16.9   12.7    3.1    1.0   -3.1
